CMDLINE python compact_fasta.py --output_fasta test.fasta all_mgfs_optimized.fasta
MEM 134.000000 1687523832.7654
MEM 135.000000 1687523832.8656
MEM 136.000000 1687523832.9657
MEM 137.000000 1687523833.0659
MEM 137.000000 1687523833.1661
MEM 139.000000 1687523833.2662
MEM 140.000000 1687523833.3664
MEM 141.000000 1687523833.4665
MEM 141.000000 1687523833.5666
MEM 143.000000 1687523833.6668
MEM 144.000000 1687523833.7669
MEM 144.000000 1687523833.8671
MEM 145.000000 1687523833.9672
MEM 147.000000 1687523834.0673
MEM 148.000000 1687523834.1675
MEM 148.000000 1687523834.2676
MEM 149.000000 1687523834.3677
MEM 150.000000 1687523834.4679
MEM 150.000000 1687523834.5680
MEM 151.000000 1687523834.6682
MEM 152.000000 1687523834.7683
MEM 152.000000 1687523834.8685
MEM 153.000000 1687523834.9686
MEM 155.000000 1687523835.0687
MEM 156.000000 1687523835.1689
MEM 157.000000 1687523835.2690
MEM 158.000000 1687523835.3692
MEM 158.000000 1687523835.4693
MEM 160.000000 1687523835.5694
MEM 162.000000 1687523835.6696
MEM 162.000000 1687523835.7698
MEM 163.000000 1687523835.8700
MEM 164.000000 1687523835.9702
MEM 164.000000 1687523836.0704
MEM 166.000000 1687523836.1705
MEM 168.000000 1687523836.2707
MEM 169.000000 1687523836.3709
MEM 169.000000 1687523836.4711
MEM 170.000000 1687523836.5712
MEM 171.000000 1687523836.6713
MEM 172.000000 1687523836.7715
MEM 174.000000 1687523836.8718
MEM 175.000000 1687523836.9721
MEM 176.000000 1687523837.0724
MEM 176.000000 1687523837.1726
MEM 177.000000 1687523837.2729
MEM 178.000000 1687523837.3732
MEM 179.000000 1687523837.4735
MEM 181.000000 1687523837.5737
MEM 182.000000 1687523837.6740
MEM 182.000000 1687523837.7743
MEM 183.000000 1687523837.8745
MEM 183.000000 1687523837.9748
MEM 185.000000 1687523838.0751
MEM 186.000000 1687523838.1754
MEM 186.000000 1687523838.2757
MEM 186.000000 1687523838.3760
MEM 187.000000 1687523838.4763
MEM 187.000000 1687523838.5766
MEM 188.000000 1687523838.6769
MEM 189.000000 1687523838.7772
MEM 190.000000 1687523838.8775
MEM 191.000000 1687523838.9778
MEM 193.000000 1687523839.0781
MEM 193.000000 1687523839.1784
MEM 194.000000 1687523839.2787
MEM 194.000000 1687523839.3790
MEM 195.000000 1687523839.4793
MEM 197.000000 1687523839.5796
MEM 198.000000 1687523839.6799
MEM 198.000000 1687523839.7802
MEM 199.000000 1687523839.8805
MEM 200.000000 1687523839.9808
MEM 202.000000 1687523840.0811
MEM 202.000000 1687523840.1814
MEM 203.000000 1687523840.2817
MEM 204.000000 1687523840.3821
MEM 204.000000 1687523840.4823
MEM 206.000000 1687523840.5826
MEM 207.000000 1687523840.6829
MEM 208.000000 1687523840.7832
MEM 208.000000 1687523840.8835
MEM 210.000000 1687523840.9838
MEM 211.000000 1687523841.0841
MEM 212.000000 1687523841.1844
MEM 212.000000 1687523841.2848
MEM 213.000000 1687523841.3851
MEM 214.000000 1687523841.4854
MEM 216.000000 1687523841.5857
MEM 216.000000 1687523841.6860
MEM 217.000000 1687523841.7863
MEM 218.000000 1687523841.8866
MEM 220.000000 1687523841.9869
MEM 220.000000 1687523842.0872
MEM 221.000000 1687523842.1875
MEM 221.000000 1687523842.2878
MEM 223.000000 1687523842.3881
MEM 224.000000 1687523842.4884
MEM 225.000000 1687523842.5887
MEM 226.000000 1687523842.6890
MEM 226.000000 1687523842.7893
MEM 227.000000 1687523842.8896
MEM 230.000000 1687523842.9899
MEM 230.000000 1687523843.0902
MEM 231.000000 1687523843.1905
MEM 231.000000 1687523843.2908
MEM 232.000000 1687523843.3912
MEM 233.000000 1687523843.4915
MEM 233.000000 1687523843.5918
MEM 233.000000 1687523843.6921
MEM 233.000000 1687523843.7923
MEM 233.000000 1687523843.8926
MEM 236.000000 1687523843.9929
MEM 237.000000 1687523844.0932
MEM 237.000000 1687523844.1935
MEM 238.000000 1687523844.2938
MEM 238.000000 1687523844.3941
MEM 239.000000 1687523844.4944
MEM 240.000000 1687523844.5946
MEM 242.000000 1687523844.6949
MEM 243.000000 1687523844.7952
MEM 244.000000 1687523844.8954
MEM 244.000000 1687523844.9957
MEM 245.000000 1687523845.0960
MEM 245.000000 1687523845.1963
MEM 246.000000 1687523845.2966
MEM 248.000000 1687523845.3969
MEM 250.000000 1687523845.4971
MEM 251.000000 1687523845.5974
MEM 251.000000 1687523845.6977
MEM 252.000000 1687523845.7980
MEM 252.000000 1687523845.8983
MEM 253.000000 1687523845.9986
MEM 254.000000 1687523846.0988
MEM 255.000000 1687523846.1991
MEM 257.000000 1687523846.2994
MEM 258.000000 1687523846.3997
MEM 258.000000 1687523846.5000
MEM 259.000000 1687523846.6003
MEM 259.000000 1687523846.7005
MEM 260.000000 1687523846.8008
MEM 261.000000 1687523846.9011
MEM 263.000000 1687523847.0013
MEM 264.000000 1687523847.1016
MEM 265.000000 1687523847.2019
MEM 265.000000 1687523847.3021
MEM 266.000000 1687523847.4024
MEM 266.000000 1687523847.5027
MEM 267.000000 1687523847.6030
MEM 269.000000 1687523847.7032
MEM 270.000000 1687523847.8035
MEM 271.000000 1687523847.9038
MEM 272.000000 1687523848.0041
MEM 272.000000 1687523848.1044
MEM 272.000000 1687523848.2047
MEM 273.000000 1687523848.3049
MEM 274.000000 1687523848.4053
MEM 276.000000 1687523848.5056
MEM 277.000000 1687523848.6059
MEM 277.000000 1687523848.7063
MEM 278.000000 1687523848.8066
MEM 278.000000 1687523848.9069
MEM 279.000000 1687523849.0072
MEM 280.000000 1687523849.1075
MEM 282.000000 1687523849.2078
MEM 282.000000 1687523849.3081
MEM 283.000000 1687523849.4084
MEM 283.000000 1687523849.5087
MEM 284.000000 1687523849.6090
MEM 284.000000 1687523849.7092
MEM 285.000000 1687523849.8095
MEM 287.000000 1687523849.9098
MEM 288.000000 1687523850.0101
MEM 288.000000 1687523850.1105
MEM 289.000000 1687523850.2107
MEM 289.000000 1687523850.3111
MEM 290.000000 1687523850.4114
MEM 290.000000 1687523850.5117
MEM 290.000000 1687523850.6120
MEM 290.000000 1687523850.7124
MEM 290.000000 1687523850.8127
MEM 290.000000 1687523850.9130
MEM 292.000000 1687523851.0133
MEM 293.000000 1687523851.1136
MEM 293.000000 1687523851.2138
MEM 294.000000 1687523851.3142
MEM 295.000000 1687523851.4145
MEM 296.000000 1687523851.5148
MEM 297.000000 1687523851.6151
MEM 298.000000 1687523851.7153
MEM 298.000000 1687523851.8157
MEM 299.000000 1687523851.9159
MEM 301.000000 1687523852.0162
MEM 302.000000 1687523852.1165
MEM 303.000000 1687523852.2168
MEM 303.000000 1687523852.3172
MEM 304.000000 1687523852.4175
MEM 305.000000 1687523852.5178
MEM 307.000000 1687523852.6181
MEM 308.000000 1687523852.7185
MEM 308.000000 1687523852.8188
MEM 309.000000 1687523852.9191
MEM 309.000000 1687523853.0194
MEM 310.000000 1687523853.1197
MEM 312.000000 1687523853.2200
MEM 314.000000 1687523853.3203
MEM 314.000000 1687523853.4206
MEM 315.000000 1687523853.5209
MEM 315.000000 1687523853.6212
MEM 316.000000 1687523853.7215
MEM 317.000000 1687523853.8218
MEM 319.000000 1687523853.9221
MEM 320.000000 1687523854.0224
MEM 321.000000 1687523854.1226
MEM 322.000000 1687523854.2229
MEM 322.000000 1687523854.3232
MEM 323.000000 1687523854.4235
MEM 323.000000 1687523854.5238
MEM 324.000000 1687523854.6241
MEM 325.000000 1687523854.7244
MEM 327.000000 1687523854.8247
MEM 329.000000 1687523854.9250
MEM 329.000000 1687523855.0253
MEM 330.000000 1687523855.1256
MEM 331.000000 1687523855.2259
MEM 331.000000 1687523855.3263
MEM 332.000000 1687523855.4266
MEM 332.000000 1687523855.5269
MEM 333.000000 1687523855.6272
MEM 335.000000 1687523855.7275
MEM 336.000000 1687523855.8278
MEM 337.000000 1687523855.9281
MEM 338.000000 1687523856.0284
MEM 338.000000 1687523856.1287
MEM 339.000000 1687523856.2290
MEM 339.000000 1687523856.3293
MEM 340.000000 1687523856.4296
MEM 341.000000 1687523856.5299
MEM 344.000000 1687523856.6302
MEM 345.000000 1687523856.7306
MEM 345.000000 1687523856.8309
MEM 346.000000 1687523856.9312
MEM 347.000000 1687523857.0316
MEM 347.000000 1687523857.1319
MEM 348.000000 1687523857.2322
MEM 349.000000 1687523857.3325
MEM 351.000000 1687523857.4328
MEM 353.000000 1687523857.5331
MEM 353.000000 1687523857.6334
MEM 354.000000 1687523857.7337
MEM 354.000000 1687523857.8340
MEM 355.000000 1687523857.9343
MEM 355.000000 1687523858.0346
MEM 356.000000 1687523858.1349
MEM 357.000000 1687523858.2353
MEM 357.000000 1687523858.3356
MEM 357.000000 1687523858.4358
MEM 357.000000 1687523858.5361
MEM 357.000000 1687523858.6365
MEM 357.000000 1687523858.7368
MEM 358.000000 1687523858.8371
MEM 360.000000 1687523858.9374
MEM 360.000000 1687523859.0377
MEM 361.000000 1687523859.1380
MEM 361.000000 1687523859.2383
MEM 362.000000 1687523859.3385
MEM 363.000000 1687523859.4388
MEM 363.000000 1687523859.5391
MEM 365.000000 1687523859.6393
MEM 367.000000 1687523859.7396
MEM 367.000000 1687523859.8399
MEM 368.000000 1687523859.9401
MEM 368.000000 1687523860.0404
MEM 369.000000 1687523860.1407
MEM 370.000000 1687523860.2411
MEM 370.000000 1687523860.3415
MEM 372.000000 1687523860.4419
MEM 373.000000 1687523860.5423
MEM 374.000000 1687523860.6426
MEM 375.000000 1687523860.7430
MEM 375.000000 1687523860.8433
MEM 376.000000 1687523860.9437
MEM 376.000000 1687523861.0441
MEM 377.000000 1687523861.1445
MEM 379.000000 1687523861.2448
MEM 380.000000 1687523861.3452
MEM 381.000000 1687523861.4456
MEM 381.000000 1687523861.5459
MEM 382.000000 1687523861.6463
MEM 382.000000 1687523861.7467
MEM 384.000000 1687523861.8470
MEM 385.000000 1687523861.9473
MEM 386.000000 1687523862.0477
MEM 387.000000 1687523862.1481
MEM 387.000000 1687523862.2485
MEM 388.000000 1687523862.3489
MEM 389.000000 1687523862.4493
MEM 391.000000 1687523862.5496
MEM 391.000000 1687523862.6500
MEM 392.000000 1687523862.7504
MEM 393.000000 1687523862.8507
MEM 393.000000 1687523862.9511
MEM 394.000000 1687523863.0514
MEM 396.000000 1687523863.1518
MEM 397.000000 1687523863.2522
MEM 398.000000 1687523863.3525
MEM 398.000000 1687523863.4529
MEM 399.000000 1687523863.5532
MEM 399.000000 1687523863.6536
MEM 400.000000 1687523863.7540
MEM 403.000000 1687523863.8542
MEM 403.000000 1687523863.9545
MEM 404.000000 1687523864.0548
MEM 404.000000 1687523864.1551
MEM 405.000000 1687523864.2554
MEM 406.000000 1687523864.3557
MEM 407.000000 1687523864.4560
MEM 409.000000 1687523864.5563
MEM 410.000000 1687523864.6566
MEM 410.000000 1687523864.7568
MEM 411.000000 1687523864.8571
MEM 412.000000 1687523864.9574
MEM 412.000000 1687523865.0577
MEM 413.000000 1687523865.1580
MEM 415.000000 1687523865.2583
MEM 417.000000 1687523865.3585
MEM 418.000000 1687523865.4588
MEM 418.000000 1687523865.5590
MEM 419.000000 1687523865.6592
MEM 419.000000 1687523865.7594
MEM 420.000000 1687523865.8597
MEM 420.000000 1687523865.9601
MEM 421.000000 1687523866.0604
MEM 423.000000 1687523866.1606
MEM 425.000000 1687523866.2609
MEM 426.000000 1687523866.3612
MEM 427.000000 1687523866.4615
MEM 427.000000 1687523866.5618
MEM 428.000000 1687523866.6621
MEM 428.000000 1687523866.7623
MEM 429.000000 1687523866.8626
MEM 429.000000 1687523866.9630
MEM 430.000000 1687523867.0633
MEM 431.000000 1687523867.1636
MEM 434.000000 1687523867.2639
MEM 435.000000 1687523867.3642
MEM 436.000000 1687523867.4645
MEM 437.000000 1687523867.5648
MEM 437.000000 1687523867.6650
MEM 438.000000 1687523867.7653
MEM 438.000000 1687523867.8656
MEM 439.000000 1687523867.9659
MEM 439.000000 1687523868.0663
MEM 441.000000 1687523868.1665
MEM 442.000000 1687523868.2668
MEM 443.000000 1687523868.3671
MEM 443.000000 1687523868.4674
MEM 443.000000 1687523868.5677
MEM 443.000000 1687523868.6680
MEM 443.000000 1687523868.7682
MEM 443.000000 1687523868.8686
MEM 443.000000 1687523868.9689
MEM 443.000000 1687523869.0692
MEM 445.000000 1687523869.1694
MEM 445.000000 1687523869.2696
MEM 446.000000 1687523869.3699
MEM 446.000000 1687523869.4701
MEM 447.000000 1687523869.5703
MEM 447.000000 1687523869.6706
MEM 448.000000 1687523869.7708
MEM 449.000000 1687523869.8712
MEM 450.000000 1687523869.9714
MEM 452.000000 1687523870.0717
MEM 454.000000 1687523870.1719
MEM 455.000000 1687523870.2722
MEM 455.000000 1687523870.3724
MEM 456.000000 1687523870.4727
MEM 456.000000 1687523870.5730
MEM 457.000000 1687523870.6733
MEM 457.000000 1687523870.7735
MEM 458.000000 1687523870.8738
MEM 459.000000 1687523870.9740
MEM 461.000000 1687523871.0744
MEM 463.000000 1687523871.1748
MEM 463.000000 1687523871.2751
MEM 464.000000 1687523871.3755
MEM 464.000000 1687523871.4758
MEM 465.000000 1687523871.5761
MEM 465.000000 1687523871.6767
MEM 466.000000 1687523871.7770
MEM 467.000000 1687523871.8773
MEM 468.000000 1687523871.9775
MEM 470.000000 1687523872.0778
MEM 471.000000 1687523872.1781
MEM 471.000000 1687523872.2783
MEM 472.000000 1687523872.3786
MEM 472.000000 1687523872.4788
MEM 473.000000 1687523872.5791
MEM 473.000000 1687523872.6793
MEM 474.000000 1687523872.7796
MEM 475.000000 1687523872.8799
MEM 477.000000 1687523872.9801
MEM 478.000000 1687523873.0804
MEM 479.000000 1687523873.1807
MEM 479.000000 1687523873.2809
MEM 480.000000 1687523873.3812
MEM 480.000000 1687523873.4815
MEM 481.000000 1687523873.5817
MEM 482.000000 1687523873.6820
MEM 483.000000 1687523873.7823
MEM 485.000000 1687523873.8826
MEM 485.000000 1687523873.9829
MEM 486.000000 1687523874.0832
MEM 487.000000 1687523874.1835
MEM 487.000000 1687523874.2837
MEM 488.000000 1687523874.3839
MEM 488.000000 1687523874.4841
MEM 489.000000 1687523874.5844
MEM 491.000000 1687523874.6846
MEM 492.000000 1687523874.7849
MEM 493.000000 1687523874.8851
MEM 493.000000 1687523874.9853
MEM 493.000000 1687523875.0856
MEM 494.000000 1687523875.1859
MEM 494.000000 1687523875.2862
MEM 496.000000 1687523875.3865
MEM 497.000000 1687523875.4868
MEM 498.000000 1687523875.5870
MEM 499.000000 1687523875.6873
MEM 499.000000 1687523875.7876
MEM 500.000000 1687523875.8878
MEM 500.000000 1687523875.9881
MEM 501.000000 1687523876.0884
MEM 502.000000 1687523876.1886
MEM 504.000000 1687523876.2889
MEM 505.000000 1687523876.3891
MEM 505.000000 1687523876.4893
MEM 506.000000 1687523876.5896
MEM 506.000000 1687523876.6898
MEM 507.000000 1687523876.7901
MEM 508.000000 1687523876.8904
MEM 509.000000 1687523876.9907
MEM 511.000000 1687523877.0910
MEM 512.000000 1687523877.1913
MEM 512.000000 1687523877.2916
MEM 513.000000 1687523877.3918
MEM 513.000000 1687523877.4921
MEM 514.000000 1687523877.5923
MEM 515.000000 1687523877.6926
MEM 516.000000 1687523877.7929
MEM 518.000000 1687523877.8932
MEM 519.000000 1687523877.9935
MEM 519.000000 1687523878.0938
MEM 520.000000 1687523878.1941
MEM 520.000000 1687523878.2944
MEM 521.000000 1687523878.3947
MEM 522.000000 1687523878.4950
MEM 522.000000 1687523878.5952
MEM 524.000000 1687523878.6955
MEM 526.000000 1687523878.7957
MEM 527.000000 1687523878.8960
MEM 528.000000 1687523878.9963
MEM 528.000000 1687523879.0967
MEM 529.000000 1687523879.1970
MEM 529.000000 1687523879.2973
MEM 530.000000 1687523879.3976
MEM 530.000000 1687523879.4979
MEM 531.000000 1687523879.5982
MEM 532.000000 1687523879.6985
MEM 534.000000 1687523879.7987
MEM 536.000000 1687523879.8990
MEM 537.000000 1687523879.9993
MEM 538.000000 1687523880.0996
MEM 538.000000 1687523880.1999
MEM 539.000000 1687523880.3002
MEM 539.000000 1687523880.4005
MEM 539.000000 1687523880.5008
MEM 540.000000 1687523880.6011
MEM 541.000000 1687523880.7013
MEM 542.000000 1687523880.8017
MEM 543.000000 1687523880.9020
MEM 546.000000 1687523881.0023
MEM 547.000000 1687523881.1026
MEM 548.000000 1687523881.2029
MEM 548.000000 1687523881.3032
MEM 549.000000 1687523881.4035
MEM 549.000000 1687523881.5038
MEM 550.000000 1687523881.6040
MEM 550.000000 1687523881.7044
MEM 551.000000 1687523881.8047
MEM 551.000000 1687523881.9050
MEM 552.000000 1687523882.0052
MEM 554.000000 1687523882.1055
MEM 555.000000 1687523882.2058
MEM 555.000000 1687523882.3061
MEM 555.000000 1687523882.4064
MEM 555.000000 1687523882.5067
MEM 555.000000 1687523882.6071
MEM 555.000000 1687523882.7073
MEM 555.000000 1687523882.8076
MEM 555.000000 1687523882.9079
MEM 555.000000 1687523883.0083
MEM 555.000000 1687523883.1086
MEM 556.000000 1687523883.2089
MEM 557.000000 1687523883.3092
MEM 558.000000 1687523883.4095
MEM 558.000000 1687523883.5098
MEM 559.000000 1687523883.6101
MEM 559.000000 1687523883.7104
MEM 560.000000 1687523883.8107
MEM 560.000000 1687523883.9110
MEM 561.000000 1687523884.0113
MEM 562.000000 1687523884.1118
MEM 563.000000 1687523884.2122
MEM 565.000000 1687523884.3125
MEM 567.000000 1687523884.4128
MEM 568.000000 1687523884.5131
MEM 568.000000 1687523884.6134
MEM 569.000000 1687523884.7137
MEM 569.000000 1687523884.8140
MEM 570.000000 1687523884.9143
MEM 570.000000 1687523885.0146
MEM 571.000000 1687523885.1149
MEM 571.000000 1687523885.2153
MEM 572.000000 1687523885.3156
MEM 573.000000 1687523885.4159
MEM 575.000000 1687523885.5162
MEM 577.000000 1687523885.6165
MEM 577.000000 1687523885.7169
MEM 578.000000 1687523885.8173
MEM 578.000000 1687523885.9177
MEM 580.000000 1687523886.0180
MEM 580.000000 1687523886.1185
MEM 580.000000 1687523886.2189
MEM 581.000000 1687523886.3193
MEM 582.000000 1687523886.4196
MEM 583.000000 1687523886.5200
MEM 585.000000 1687523886.6203
MEM 587.000000 1687523886.7207
MEM 587.000000 1687523886.8211
MEM 588.000000 1687523886.9216
MEM 589.000000 1687523887.0220
MEM 589.000000 1687523887.1224
MEM 590.000000 1687523887.2227
MEM 590.000000 1687523887.3231
MEM 590.000000 1687523887.4234
MEM 591.000000 1687523887.5238
MEM 592.000000 1687523887.6241
MEM 593.000000 1687523887.7244
MEM 595.000000 1687523887.8247
MEM 596.000000 1687523887.9251
MEM 597.000000 1687523888.0254
MEM 597.000000 1687523888.1257
MEM 598.000000 1687523888.2259
MEM 598.000000 1687523888.3263
MEM 599.000000 1687523888.4266
MEM 599.000000 1687523888.5269
MEM 600.000000 1687523888.6271
MEM 601.000000 1687523888.7274
MEM 603.000000 1687523888.8278
MEM 605.000000 1687523888.9280
MEM 605.000000 1687523889.0284
MEM 606.000000 1687523889.1287
MEM 606.000000 1687523889.2290
MEM 607.000000 1687523889.3294
MEM 607.000000 1687523889.4297
MEM 608.000000 1687523889.5300
MEM 608.000000 1687523889.6304
MEM 609.000000 1687523889.7307
MEM 611.000000 1687523889.8311
MEM 612.000000 1687523889.9315
MEM 613.000000 1687523890.0319
MEM 613.000000 1687523890.1322
MEM 614.000000 1687523890.2326
MEM 614.000000 1687523890.3331
MEM 615.000000 1687523890.4335
MEM 616.000000 1687523890.5340
MEM 617.000000 1687523890.6344
MEM 619.000000 1687523890.7348
MEM 620.000000 1687523890.8353
MEM 620.000000 1687523890.9356
MEM 621.000000 1687523891.0359
MEM 621.000000 1687523891.1363
MEM 622.000000 1687523891.2367
MEM 622.000000 1687523891.3372
MEM 623.000000 1687523891.4376
MEM 624.000000 1687523891.5380
MEM 625.000000 1687523891.6383
MEM 627.000000 1687523891.7387
MEM 628.000000 1687523891.8390
MEM 628.000000 1687523891.9394
MEM 629.000000 1687523892.0397
MEM 629.000000 1687523892.1400
MEM 630.000000 1687523892.2404
MEM 630.000000 1687523892.3407
MEM 631.000000 1687523892.4410
MEM 632.000000 1687523892.5413
MEM 634.000000 1687523892.6417
MEM 636.000000 1687523892.7421
MEM 636.000000 1687523892.8425
MEM 637.000000 1687523892.9429
MEM 637.000000 1687523893.0433
MEM 638.000000 1687523893.1437
MEM 638.000000 1687523893.2441
MEM 639.000000 1687523893.3445
MEM 639.000000 1687523893.4449
MEM 641.000000 1687523893.5454
MEM 643.000000 1687523893.6458
MEM 644.000000 1687523893.7463
MEM 644.000000 1687523893.8467
MEM 645.000000 1687523893.9471
MEM 646.000000 1687523894.0476
MEM 646.000000 1687523894.1481
MEM 646.000000 1687523894.2485
MEM 647.000000 1687523894.3489
MEM 648.000000 1687523894.4494
MEM 649.000000 1687523894.5498
MEM 651.000000 1687523894.6502
MEM 653.000000 1687523894.7507
MEM 654.000000 1687523894.8511
MEM 654.000000 1687523894.9516
MEM 655.000000 1687523895.0521
MEM 655.000000 1687523895.1525
MEM 656.000000 1687523895.2530
MEM 656.000000 1687523895.3534
MEM 657.000000 1687523895.4538
MEM 657.000000 1687523895.5542
MEM 658.000000 1687523895.6545
MEM 660.000000 1687523895.7549
MEM 662.000000 1687523895.8553
MEM 664.000000 1687523895.9556
MEM 665.000000 1687523896.0560
MEM 665.000000 1687523896.1563
MEM 666.000000 1687523896.2567
MEM 666.000000 1687523896.3570
MEM 667.000000 1687523896.4574
MEM 667.000000 1687523896.5578
MEM 668.000000 1687523896.6581
MEM 668.000000 1687523896.7585
MEM 669.000000 1687523896.8589
MEM 670.000000 1687523896.9593
MEM 671.000000 1687523897.0597
MEM 673.000000 1687523897.1600
MEM 675.000000 1687523897.2604
MEM 676.000000 1687523897.3608
MEM 677.000000 1687523897.4611
MEM 677.000000 1687523897.5615
MEM 678.000000 1687523897.6618
MEM 678.000000 1687523897.7623
MEM 679.000000 1687523897.8626
MEM 679.000000 1687523897.9630
MEM 680.000000 1687523898.0633
MEM 680.000000 1687523898.1637
MEM 681.000000 1687523898.2641
MEM 682.000000 1687523898.3644
MEM 684.000000 1687523898.4648
MEM 686.000000 1687523898.5652
MEM 687.000000 1687523898.6655
MEM 688.000000 1687523898.7659
MEM 688.000000 1687523898.8662
MEM 689.000000 1687523898.9666
MEM 689.000000 1687523899.0669
MEM 690.000000 1687523899.1673
MEM 690.000000 1687523899.2676
MEM 691.000000 1687523899.3680
MEM 691.000000 1687523899.4684
MEM 692.000000 1687523899.5687
MEM 693.000000 1687523899.6691
MEM 694.000000 1687523899.7694
MEM 695.000000 1687523899.8698
MEM 695.000000 1687523899.9701
MEM 695.000000 1687523900.0705
MEM 695.000000 1687523900.1709
MEM 695.000000 1687523900.2712
MEM 695.000000 1687523900.3716
MEM 695.000000 1687523900.4720
MEM 695.000000 1687523900.5723
MEM 695.000000 1687523900.6727
MEM 695.000000 1687523900.7730
MEM 695.000000 1687523900.8734
MEM 695.000000 1687523900.9738
MEM 695.000000 1687523901.0741
MEM 695.000000 1687523901.1744
MEM 695.000000 1687523901.2748
MEM 697.000000 1687523901.3751
MEM 698.000000 1687523901.4755
MEM 699.000000 1687523901.5758
MEM 700.000000 1687523901.6762
MEM 700.000000 1687523901.7766
MEM 701.000000 1687523901.8770
MEM 701.000000 1687523901.9773
MEM 702.000000 1687523902.0777
MEM 702.000000 1687523902.1782
MEM 702.000000 1687523902.2786
MEM 703.000000 1687523902.3789
MEM 704.000000 1687523902.4792
MEM 705.000000 1687523902.5796
MEM 707.000000 1687523902.6799
MEM 709.000000 1687523902.7804
MEM 710.000000 1687523902.8808
MEM 710.000000 1687523902.9811
MEM 710.000000 1687523903.0814
MEM 711.000000 1687523903.1818
MEM 711.000000 1687523903.2822
MEM 711.000000 1687523903.3825
MEM 712.000000 1687523903.4828
MEM 712.000000 1687523903.5832
MEM 713.000000 1687523903.6835
MEM 714.000000 1687523903.7839
MEM 715.000000 1687523903.8843
MEM 717.000000 1687523903.9846
MEM 719.000000 1687523904.0850
MEM 720.000000 1687523904.1853
MEM 720.000000 1687523904.2857
MEM 721.000000 1687523904.3860
MEM 721.000000 1687523904.4864
MEM 722.000000 1687523904.5867
MEM 722.000000 1687523904.6871
MEM 723.000000 1687523904.7875
